0.000000,0.038315,0.004547,0.025696,0.003143,0.004181,0.000870,0.003265,0.002365,0.007584,0.004929,0.001541,0.010071,0.000717,0.000641,0.000671,0.001602,0.005966,0.000687,0.001526,0.000427,0.003525,0.000549,0.009186,0.001633,0.002548,0.000641,0.000366,0.000443,0.000671,0.000641,0.000565,0.005295,0.005432,0.002350,0.003418,0.001526,0.000793,0.000504,0.000626,0.000626,0.005386,0.009079,0.001572,0.012222,0.000580,0.001297,0.000748,0.002335,0.000992,0.000412,0.000214,0.000366,0.000580,0.000366,0.001053,0.000702,0.000946,0.001419,0.000290,0.000931,0.000519,0.000992,0.000580,0.003967,0.025787,0.003799,0.060608,0.004059,0.003311,0.001053,0.003616,0.004242,0.001953,0.001831,0.000763,0.002838,0.000305,0.000458,0.000168,0.000641,0.001770,0.000244,0.000610,0.000275,0.001602,0.000458,0.002029,0.000870,0.000473,0.000305,0.000320,0.000290,0.000244,0.000473,0.000244,0.001572,0.003876,0.001694,0.003601,0.001465,0.000473,0.000504,0.000549,0.000961,0.008621,0.014053,0.002518,0.053497,0.001175,0.002960,0.001160,0.008743,0.000488,0.000412,0.000443,0.000504,0.000488,0.000519,0.001282,0.000931,0.000870,0.001373,0.000290,0.002258,0.000687,0.001587,0.000946,0.007431,0.004684,0.000687,0.002853,0.000397,0.001617,0.000443,0.001282,0.000534,0.000732,0.000565,0.000305,0.001007,0.000351,0.000366,0.000320,0.000565,0.003677,0.000397,0.001831,0.000458,0.007095,0.001068,0.011337,0.001892,0.000793,0.000626,0.000214,0.000473,0.001129,0.001465,0.000992,0.004623,0.000946,0.000427,0.001022,0.000412,0.000443,0.000290,0.000427,0.000427,0.000977,0.001480,0.000259,0.002579,0.000366,0.000854,0.000473,0.001770,0.000595,0.000320,0.000290,0.000366,0.001373,0.000992,0.001953,0.001495,0.000534,0.001328,0.000336,0.001663,0.001129,0.002991,0.001556,0.010757,0.003860,0.000610,0.003265,0.000565,0.001328,0.000320,0.001419,0.000763,0.000656,0.000641,0.000320,0.001114,0.000336,0.000549,0.000412,0.000763,0.007370,0.001144,0.002777,0.001175,0.011780,0.002411,0.052124,0.008041,0.000656,0.000427,0.000397,0.000885,0.001007,0.001572,0.001465,0.006287,0.003265,0.000824,0.002029,0.000839,0.000565,0.000519,0.000641,0.001312,0.002167,0.003143,0.000961,0.007843,0.000671,0.001724,0.001129,0.005325,0.002060,0.000626,0.000748,0.000961,0.002274,0.001678,0.006454,0.004776,0.004333,0.004669,0.001694,0.007889,0.004486,0.012283,0.006378,0.232483
0.000000,0.040303,0.004519,0.023958,0.003722,0.003937,0.000781,0.003309,0.002972,0.010110,0.004825,0.001731,0.011198,0.000934,0.000674,0.000582,0.002405,0.008287,0.000858,0.001593,0.000628,0.003447,0.000827,0.010432,0.001991,0.003876,0.001042,0.000383,0.000567,0.000674,0.000843,0.000720,0.005898,0.005239,0.002451,0.003462,0.001333,0.000536,0.000398,0.000689,0.001011,0.005545,0.007858,0.001593,0.010616,0.000720,0.000934,0.000506,0.002466,0.001057,0.000322,0.000214,0.000398,0.000414,0.000383,0.001026,0.000735,0.001088,0.000980,0.000306,0.000827,0.000613,0.001103,0.000735,0.004580,0.023928,0.003477,0.058778,0.003906,0.002803,0.001011,0.003631,0.005484,0.002083,0.001517,0.000659,0.002512,0.000460,0.000429,0.000306,0.000766,0.001532,0.000322,0.000551,0.000322,0.001026,0.000368,0.002390,0.000797,0.000368,0.000352,0.000123,0.000490,0.000291,0.000368,0.000368,0.001578,0.004243,0.001379,0.003707,0.001302,0.000597,0.000460,0.000674,0.000843,0.010263,0.012960,0.002191,0.056173,0.001195,0.002665,0.001164,0.009574,0.000919,0.000429,0.000306,0.000490,0.000628,0.000368,0.001042,0.001287,0.000980,0.001042,0.000414,0.002237,0.000705,0.001517,0.001088,0.007583,0.004550,0.000812,0.002696,0.000659,0.001440,0.000337,0.001118,0.000659,0.001210,0.000720,0.000352,0.001057,0.000460,0.000383,0.000230,0.000812,0.004550,0.000444,0.001532,0.000628,0.005178,0.001134,0.010049,0.002160,0.001195,0.000398,0.000245,0.000628,0.001134,0.001118,0.000843,0.004565,0.001180,0.000444,0.001088,0.000475,0.000368,0.000322,0.000337,0.000567,0.000919,0.001195,0.000291,0.002252,0.000460,0.000628,0.000506,0.001547,0.000904,0.000475,0.000306,0.000383,0.001394,0.000934,0.002420,0.001471,0.000965,0.001164,0.000368,0.001471,0.001654,0.002941,0.001348,0.010646,0.004213,0.000751,0.003615,0.000444,0.001118,0.000352,0.001302,0.000888,0.000766,0.000797,0.000506,0.001654,0.000352,0.000306,0.000444,0.001195,0.008287,0.001287,0.002282,0.001317,0.009850,0.002129,0.050077,0.007537,0.000735,0.000628,0.000337,0.001042,0.000888,0.001685,0.001394,0.006327,0.003768,0.001164,0.002987,0.001026,0.001072,0.000551,0.001042,0.002053,0.003355,0.003171,0.001011,0.007874,0.000904,0.001654,0.001088,0.007276,0.002834,0.001225,0.000766,0.001317,0.002849,0.001792,0.006893,0.005821,0.005453,0.005576,0.001777,0.007414,0.004948,0.011872,0.007184,0.211474
0.000000,0.034653,0.004395,0.022202,0.003586,0.003433,0.000839,0.003418,0.002441,0.009293,0.005569,0.001587,0.011520,0.000885,0.000595,0.000717,0.002106,0.007599,0.000977,0.001480,0.000504,0.004059,0.000565,0.010757,0.001587,0.002899,0.000748,0.000183,0.000732,0.000763,0.000885,0.000504,0.005478,0.005249,0.002472,0.003235,0.001511,0.000748,0.000458,0.000854,0.000778,0.006104,0.008743,0.001846,0.011673,0.000504,0.001038,0.000702,0.002808,0.001114,0.000412,0.000244,0.000351,0.000565,0.000320,0.001205,0.000687,0.001099,0.001434,0.000397,0.001007,0.000381,0.000748,0.000504,0.004135,0.021515,0.003540,0.053650,0.003433,0.002640,0.000854,0.003174,0.004913,0.001678,0.001389,0.000290,0.002670,0.000351,0.000336,0.000183,0.000870,0.001556,0.000320,0.000488,0.000214,0.001190,0.000229,0.001984,0.000687,0.000336,0.000214,0.000259,0.000458,0.000259,0.000336,0.000336,0.001541,0.004639,0.001297,0.003220,0.001312,0.000626,0.000366,0.000458,0.001038,0.010284,0.014191,0.002533,0.055405,0.001404,0.002731,0.001541,0.009171,0.000565,0.000366,0.000412,0.000565,0.000565,0.000397,0.001175,0.001099,0.000839,0.001221,0.000458,0.001740,0.000641,0.001358,0.000824,0.006836,0.004532,0.000549,0.003494,0.000488,0.001328,0.000336,0.001297,0.000854,0.001053,0.000671,0.000229,0.001068,0.000351,0.000168,0.000366,0.000656,0.004349,0.000534,0.001312,0.000443,0.007034,0.000885,0.010681,0.001968,0.000839,0.000427,0.000549,0.000504,0.001068,0.001038,0.001083,0.004059,0.001068,0.000381,0.000778,0.000427,0.000366,0.000244,0.000244,0.000610,0.000793,0.001312,0.000275,0.002121,0.000320,0.000504,0.000381,0.001450,0.000687,0.000305,0.000290,0.000320,0.001266,0.000610,0.002167,0.001450,0.000839,0.001221,0.000366,0.001114,0.000916,0.001816,0.000931,0.008850,0.004745,0.000595,0.003387,0.000534,0.001160,0.000275,0.001465,0.000793,0.000824,0.000504,0.000351,0.001236,0.000320,0.000488,0.000351,0.001114,0.009613,0.001236,0.002365,0.001160,0.011169,0.001968,0.052704,0.008728,0.000519,0.000839,0.000320,0.000671,0.001160,0.001129,0.001343,0.005310,0.003555,0.000961,0.002991,0.001022,0.000793,0.000427,0.000854,0.001389,0.003006,0.003265,0.001083,0.008774,0.000717,0.001862,0.001297,0.006134,0.002914,0.000641,0.000854,0.001175,0.002625,0.001190,0.007477,0.004776,0.005295,0.005005,0.001587,0.007065,0.004227,0.008911,0.006165,0.243500
0.000000,0.053940,0.005493,0.024261,0.004562,0.004639,0.001083,0.004333,0.004013,0.010529,0.007751,0.001801,0.009537,0.000977,0.000687,0.000702,0.002304,0.008438,0.001144,0.001785,0.000687,0.006531,0.000671,0.008347,0.001999,0.002930,0.000916,0.000305,0.000824,0.000870,0.001617,0.000595,0.004791,0.006363,0.002686,0.002777,0.001587,0.000946,0.000473,0.000778,0.000900,0.007782,0.018250,0.002243,0.016357,0.000763,0.001663,0.001114,0.004807,0.001175,0.000519,0.000290,0.000397,0.000732,0.000412,0.000992,0.000885,0.001190,0.001785,0.000519,0.001328,0.000488,0.001572,0.000809,0.004288,0.025040,0.002823,0.029297,0.002838,0.002182,0.000793,0.002731,0.003342,0.001709,0.001968,0.000717,0.002579,0.000366,0.000473,0.000397,0.001175,0.001923,0.000366,0.000931,0.000366,0.001602,0.000320,0.002060,0.000793,0.000381,0.000290,0.000290,0.000687,0.000336,0.000763,0.000595,0.002045,0.005615,0.001343,0.002731,0.001907,0.000687,0.000412,0.000626,0.001419,0.008682,0.018692,0.002289,0.033493,0.001251,0.002594,0.001511,0.008316,0.000656,0.000473,0.000473,0.000702,0.001007,0.000626,0.001358,0.001633,0.000961,0.001663,0.000580,0.002609,0.000931,0.002792,0.001282,0.008682,0.005646,0.000549,0.002808,0.000626,0.001694,0.000397,0.001419,0.001099,0.001328,0.001022,0.000198,0.000931,0.000519,0.000275,0.000549,0.000961,0.005951,0.000702,0.002014,0.000717,0.016464,0.001450,0.016022,0.004074,0.000946,0.000519,0.000580,0.000702,0.001419,0.002014,0.001434,0.004379,0.001129,0.000549,0.000626,0.000565,0.000366,0.000320,0.000473,0.000793,0.000870,0.001862,0.000488,0.002151,0.000351,0.000839,0.000504,0.001953,0.000839,0.000397,0.000397,0.000656,0.001678,0.000931,0.002167,0.002258,0.001404,0.002258,0.000656,0.002533,0.001862,0.012192,0.002396,0.021606,0.005447,0.000702,0.002975,0.000671,0.001419,0.000397,0.001968,0.001083,0.000732,0.000793,0.000381,0.001266,0.000473,0.000656,0.000519,0.001785,0.007874,0.001099,0.002670,0.001114,0.015396,0.001877,0.031403,0.007431,0.000778,0.001129,0.000565,0.001114,0.001572,0.002121,0.002136,0.007629,0.004364,0.001144,0.002319,0.001190,0.001129,0.000671,0.001099,0.002213,0.003098,0.005051,0.001266,0.008408,0.001007,0.002533,0.001877,0.009201,0.003357,0.000977,0.001099,0.001724,0.004318,0.002151,0.006866,0.007431,0.004868,0.005035,0.002136,0.009003,0.004684,0.021927,0.008179,0.138916
0.000000,0.047871,0.004167,0.030469,0.003094,0.003385,0.000551,0.002681,0.002099,0.004994,0.004412,0.001317,0.007445,0.000551,0.000521,0.000337,0.001057,0.005055,0.000444,0.001363,0.000169,0.003539,0.000383,0.007276,0.001134,0.002374,0.000567,0.000322,0.000429,0.000490,0.000643,0.000383,0.004013,0.004519,0.002099,0.003232,0.001134,0.000720,0.000322,0.000383,0.000567,0.005025,0.013817,0.001884,0.014430,0.000705,0.001608,0.000475,0.002298,0.000582,0.000306,0.000184,0.000230,0.000567,0.000322,0.000689,0.000368,0.000628,0.001210,0.000306,0.000950,0.000490,0.001624,0.000521,0.003906,0.032874,0.003477,0.058088,0.003891,0.002803,0.000797,0.003600,0.003094,0.001440,0.001746,0.000919,0.002849,0.000214,0.000199,0.000245,0.000643,0.001639,0.000245,0.000812,0.000199,0.001700,0.000230,0.002313,0.000613,0.000230,0.000199,0.000291,0.000260,0.000230,0.000460,0.000398,0.001486,0.003952,0.001486,0.003401,0.001731,0.000322,0.000414,0.000383,0.000521,0.006725,0.016636,0.002420,0.046477,0.000812,0.002543,0.000812,0.006893,0.000337,0.000245,0.000214,0.000291,0.000506,0.000337,0.000812,0.000613,0.000444,0.001471,0.000337,0.001976,0.000475,0.001808,0.000735,0.005821,0.003722,0.000521,0.003110,0.000475,0.001455,0.000291,0.001149,0.000429,0.000506,0.000460,0.000230,0.000873,0.000322,0.000230,0.000199,0.000567,0.003738,0.000490,0.001639,0.000398,0.011244,0.001348,0.013143,0.002237,0.000506,0.000490,0.000276,0.000352,0.001624,0.001624,0.000888,0.004075,0.000674,0.000490,0.000950,0.000214,0.000230,0.000368,0.000291,0.000506,0.000797,0.001777,0.000337,0.002543,0.000276,0.000950,0.000184,0.001685,0.000751,0.000506,0.000337,0.000352,0.001624,0.001103,0.002221,0.001486,0.000919,0.001608,0.000521,0.002068,0.001792,0.008747,0.002068,0.016314,0.003860,0.000306,0.003830,0.000444,0.001180,0.000352,0.001149,0.000735,0.000460,0.000551,0.000184,0.001164,0.000291,0.000322,0.000276,0.000720,0.005928,0.000797,0.002665,0.000980,0.014292,0.002221,0.044899,0.006005,0.000291,0.000475,0.000337,0.000628,0.001118,0.001593,0.001455,0.005790,0.002420,0.000536,0.002037,0.000628,0.000506,0.000398,0.000613,0.000904,0.001915,0.003018,0.000735,0.006403,0.000613,0.001685,0.000536,0.005070,0.001471,0.000659,0.000705,0.000735,0.002374,0.001639,0.005407,0.004596,0.003263,0.004887,0.001578,0.006173,0.005009,0.017877,0.006250,0.240993
0.000000,0.040817,0.003769,0.031052,0.002319,0.003113,0.000488,0.002563,0.001617,0.004211,0.003860,0.001556,0.007858,0.000504,0.000366,0.000305,0.001038,0.004257,0.000381,0.001129,0.000183,0.002945,0.000275,0.007217,0.001053,0.002274,0.000458,0.000259,0.000397,0.000305,0.000443,0.000229,0.003784,0.004242,0.001999,0.003403,0.001205,0.000656,0.000259,0.000412,0.000397,0.004089,0.011612,0.002121,0.013809,0.000320,0.001190,0.000259,0.002151,0.000473,0.000259,0.000214,0.000214,0.000443,0.000153,0.000656,0.000412,0.000565,0.001175,0.000137,0.000916,0.000519,0.001007,0.000519,0.003952,0.031097,0.003754,0.070435,0.003860,0.003143,0.000824,0.004196,0.003082,0.001434,0.001617,0.000763,0.002945,0.000122,0.000168,0.000076,0.000610,0.001144,0.000244,0.000687,0.000183,0.001526,0.000290,0.002396,0.000458,0.000229,0.000153,0.000244,0.000122,0.000137,0.000351,0.000183,0.001236,0.002823,0.001236,0.003067,0.001099,0.000366,0.000229,0.000397,0.000351,0.006470,0.015915,0.002808,0.058121,0.001053,0.002945,0.000687,0.006790,0.000275,0.000198,0.000214,0.000198,0.000305,0.000198,0.000763,0.000397,0.000351,0.001038,0.000229,0.001694,0.000397,0.001251,0.000443,0.005005,0.003265,0.000412,0.003265,0.000305,0.001266,0.000397,0.000961,0.000336,0.000549,0.000397,0.000122,0.000824,0.000244,0.000259,0.000214,0.000458,0.002899,0.000336,0.001373,0.000336,0.008667,0.001389,0.011414,0.001587,0.000565,0.000336,0.000061,0.000305,0.001175,0.001144,0.000778,0.004028,0.000656,0.000366,0.000870,0.000198,0.000214,0.000183,0.000259,0.000290,0.000732,0.001373,0.000305,0.002075,0.000259,0.000763,0.000259,0.001099,0.000641,0.000381,0.000336,0.000153,0.001129,0.000626,0.001862,0.001297,0.000519,0.001297,0.000366,0.001343,0.001450,0.004395,0.001358,0.011887,0.003143,0.000290,0.003387,0.000473,0.001129,0.000229,0.001144,0.000381,0.000336,0.000275,0.000168,0.001038,0.000198,0.000214,0.000168,0.000351,0.005600,0.000626,0.002457,0.000778,0.013306,0.002365,0.048630,0.005844,0.000336,0.000488,0.000244,0.000336,0.000931,0.001144,0.001053,0.004883,0.001907,0.000610,0.001755,0.000626,0.000412,0.000336,0.000412,0.000534,0.001755,0.002014,0.000580,0.006302,0.000534,0.001175,0.000458,0.003159,0.001358,0.000458,0.000549,0.000504,0.001984,0.001282,0.005066,0.003174,0.002975,0.004700,0.001358,0.005310,0.004288,0.013550,0.004913,0.289627
0.000000,0.034268,0.004366,0.021936,0.003585,0.003569,0.000843,0.003186,0.002849,0.008747,0.004979,0.001440,0.011918,0.000827,0.000628,0.000582,0.002037,0.008012,0.000781,0.001394,0.000521,0.003508,0.000551,0.010524,0.001670,0.003278,0.000797,0.000383,0.000628,0.000766,0.000628,0.000628,0.005867,0.005147,0.002206,0.002926,0.001302,0.000551,0.000383,0.000368,0.000827,0.005775,0.007966,0.001317,0.010294,0.000582,0.000904,0.000613,0.002528,0.000965,0.000475,0.000245,0.000398,0.000536,0.000291,0.000919,0.000659,0.000950,0.001011,0.000276,0.000751,0.000352,0.000766,0.000582,0.003845,0.021752,0.003018,0.055668,0.003692,0.003033,0.000873,0.003615,0.004412,0.001762,0.001363,0.000398,0.002466,0.000245,0.000245,0.000245,0.000582,0.001440,0.000260,0.000551,0.000245,0.001471,0.000184,0.002083,0.000506,0.000582,0.000291,0.000214,0.000276,0.000169,0.000337,0.000291,0.001501,0.004167,0.001563,0.003079,0.001363,0.000536,0.000444,0.000490,0.000827,0.010646,0.012883,0.002344,0.053906,0.001118,0.002359,0.001088,0.009865,0.000643,0.000368,0.000291,0.000337,0.000475,0.000306,0.001302,0.000888,0.000858,0.001103,0.000398,0.001563,0.000597,0.001180,0.000705,0.006373,0.004458,0.000613,0.002803,0.000368,0.001578,0.000368,0.001256,0.000628,0.001011,0.000414,0.000245,0.000934,0.000306,0.000352,0.000306,0.000720,0.004596,0.000337,0.001440,0.000383,0.007062,0.000950,0.011305,0.001716,0.000781,0.000475,0.000322,0.000398,0.001118,0.000781,0.000705,0.004013,0.000904,0.000383,0.000812,0.000306,0.000383,0.000169,0.000260,0.000551,0.000843,0.000996,0.000291,0.001823,0.000306,0.000659,0.000322,0.001210,0.000490,0.000322,0.000460,0.000337,0.001072,0.000567,0.002114,0.001394,0.000827,0.001103,0.000551,0.000904,0.001134,0.002328,0.001057,0.008670,0.004473,0.000490,0.003339,0.000429,0.001026,0.000322,0.001486,0.000904,0.000643,0.000643,0.000230,0.001287,0.000291,0.000245,0.000414,0.000812,0.008793,0.001180,0.002420,0.001578,0.010401,0.002420,0.050138,0.007996,0.000551,0.000444,0.000199,0.000705,0.000980,0.001088,0.001639,0.005530,0.003707,0.000950,0.003110,0.001348,0.000858,0.000643,0.000720,0.001455,0.002757,0.003125,0.000858,0.007629,0.000582,0.001455,0.000980,0.005898,0.002007,0.000751,0.000843,0.001088,0.002466,0.001195,0.006633,0.004396,0.004841,0.004672,0.001501,0.006786,0.004642,0.009069,0.005990,0.267417
0.000000,0.061401,0.004776,0.034851,0.003403,0.004318,0.000992,0.003555,0.002594,0.005173,0.005325,0.001694,0.006409,0.000717,0.000427,0.000351,0.001221,0.004944,0.000534,0.001282,0.000305,0.004761,0.000366,0.005783,0.001129,0.001999,0.000702,0.000336,0.000580,0.000336,0.001022,0.000244,0.003510,0.005432,0.002289,0.002930,0.001328,0.000717,0.000244,0.000397,0.000427,0.005951,0.022049,0.002548,0.018555,0.000641,0.002106,0.000549,0.003922,0.000549,0.000275,0.000366,0.000290,0.000748,0.000336,0.000687,0.000641,0.000595,0.001648,0.000412,0.001450,0.000565,0.002075,0.000931,0.004211,0.035568,0.003265,0.042999,0.003311,0.002472,0.000549,0.003616,0.002197,0.001678,0.002258,0.000946,0.002930,0.000183,0.000351,0.000183,0.000870,0.001328,0.000229,0.000977,0.000214,0.001968,0.000366,0.002335,0.000595,0.000198,0.000244,0.000366,0.000351,0.000259,0.000717,0.000504,0.001862,0.003616,0.001389,0.002640,0.001328,0.000458,0.000244,0.000610,0.000595,0.005325,0.020767,0.002502,0.036316,0.000931,0.002670,0.000748,0.006561,0.000397,0.000305,0.000320,0.000504,0.000610,0.000534,0.001007,0.001144,0.000351,0.001495,0.000610,0.002869,0.000885,0.002686,0.001099,0.008163,0.004379,0.000488,0.002670,0.000290,0.001587,0.000397,0.000992,0.000473,0.000671,0.000687,0.000275,0.000854,0.000412,0.000214,0.000336,0.000824,0.003891,0.000427,0.001862,0.000458,0.017410,0.001984,0.015472,0.003311,0.000626,0.000488,0.000153,0.000580,0.001587,0.002487,0.001144,0.004669,0.001099,0.000412,0.000595,0.000381,0.000320,0.000305,0.000397,0.000580,0.000793,0.001892,0.000427,0.002258,0.000381,0.001129,0.000595,0.002167,0.000732,0.000412,0.000412,0.000534,0.001617,0.001266,0.002243,0.002441,0.000992,0.002548,0.000946,0.003036,0.002548,0.017395,0.002930,0.026718,0.003891,0.000443,0.002853,0.000549,0.001389,0.000443,0.001465,0.000610,0.000351,0.000580,0.000366,0.001083,0.000366,0.000427,0.000488,0.001129,0.004700,0.000717,0.002548,0.000961,0.017426,0.002457,0.030579,0.005722,0.000458,0.000748,0.000519,0.000946,0.001266,0.002884,0.002197,0.007843,0.002426,0.000839,0.001541,0.000854,0.000534,0.000610,0.000702,0.001602,0.001801,0.003540,0.000916,0.006638,0.001038,0.002274,0.001160,0.006973,0.001404,0.000839,0.000839,0.001373,0.003265,0.002686,0.005844,0.006897,0.002823,0.005051,0.001755,0.008163,0.004684,0.028275,0.008118,0.157059
0.000000,0.034027,0.004623,0.021378,0.003845,0.003830,0.000961,0.004028,0.002655,0.009872,0.005264,0.001709,0.011810,0.000717,0.000870,0.000626,0.002136,0.008163,0.000870,0.001389,0.000626,0.004318,0.000580,0.011414,0.001923,0.002579,0.000870,0.000397,0.000641,0.000702,0.000702,0.000656,0.006058,0.005219,0.002258,0.002975,0.001419,0.000717,0.000351,0.000534,0.000763,0.006439,0.007675,0.001541,0.011581,0.000519,0.000916,0.000626,0.002670,0.000839,0.000427,0.000259,0.000244,0.000443,0.000229,0.001099,0.000702,0.001022,0.000854,0.000229,0.001053,0.000519,0.000839,0.000504,0.004181,0.020355,0.003571,0.053329,0.003647,0.002579,0.000931,0.003494,0.004700,0.001678,0.001724,0.000336,0.002396,0.000229,0.000336,0.000381,0.000946,0.001678,0.000244,0.000626,0.000320,0.001389,0.000198,0.001999,0.000748,0.000458,0.000458,0.000183,0.000336,0.000275,0.000336,0.000366,0.001709,0.004990,0.001633,0.002930,0.001770,0.000549,0.000305,0.000443,0.000916,0.010727,0.013519,0.002258,0.056137,0.001450,0.002350,0.001297,0.010040,0.000610,0.000336,0.000183,0.000427,0.000641,0.000473,0.001236,0.000885,0.001068,0.001068,0.000519,0.001801,0.000641,0.001099,0.000900,0.006561,0.004059,0.000549,0.002853,0.000610,0.001358,0.000336,0.001404,0.000732,0.000870,0.000412,0.000168,0.001312,0.000427,0.000336,0.000183,0.000717,0.004532,0.000443,0.001419,0.000565,0.007065,0.001144,0.011322,0.002243,0.000717,0.000519,0.000275,0.000473,0.001343,0.000900,0.000778,0.004242,0.001022,0.000412,0.000748,0.000397,0.000443,0.000259,0.000366,0.000641,0.000946,0.001190,0.000214,0.002350,0.000412,0.000671,0.000198,0.001419,0.001114,0.000320,0.000275,0.000290,0.001114,0.000778,0.002304,0.001511,0.000778,0.001144,0.000351,0.001450,0.001129,0.002350,0.001236,0.008774,0.005295,0.000687,0.003525,0.000473,0.001297,0.000259,0.001953,0.000916,0.000870,0.000671,0.000183,0.001602,0.000290,0.000336,0.000305,0.000977,0.009827,0.001038,0.002457,0.001221,0.011261,0.002197,0.052582,0.008575,0.000549,0.000381,0.000443,0.000748,0.000824,0.001068,0.001343,0.005585,0.003525,0.001022,0.002808,0.001038,0.000900,0.000626,0.001099,0.001602,0.003036,0.003433,0.000931,0.008408,0.000793,0.001434,0.000916,0.005600,0.002762,0.000916,0.000793,0.001007,0.002869,0.001480,0.007431,0.005203,0.005066,0.004715,0.001694,0.007278,0.004639,0.009781,0.006470,0.238480
0.000000,0.053925,0.005905,0.023727,0.005020,0.004868,0.001282,0.004913,0.004059,0.010574,0.007629,0.001907,0.009384,0.000793,0.000885,0.000656,0.002167,0.008881,0.000900,0.001602,0.000641,0.006378,0.000671,0.009247,0.002197,0.002579,0.000885,0.000580,0.000900,0.000931,0.001724,0.000900,0.005005,0.006454,0.002579,0.002594,0.001556,0.000717,0.000351,0.000641,0.000778,0.008270,0.017151,0.002167,0.016541,0.000702,0.001465,0.000854,0.005112,0.000931,0.000519,0.000320,0.000381,0.000687,0.000366,0.000748,0.001068,0.001068,0.001175,0.000290,0.001511,0.000641,0.001816,0.000626,0.004242,0.023605,0.003113,0.029678,0.003052,0.002106,0.000748,0.003128,0.003326,0.001953,0.002228,0.000641,0.002258,0.000275,0.000381,0.000519,0.001175,0.002106,0.000259,0.000885,0.000443,0.001816,0.000305,0.001999,0.000854,0.000519,0.000519,0.000320,0.000580,0.000336,0.000656,0.000534,0.002029,0.006134,0.001495,0.002625,0.002060,0.000717,0.000427,0.000458,0.001053,0.008652,0.018814,0.002167,0.033752,0.001297,0.002274,0.001144,0.008514,0.000748,0.000412,0.000275,0.000687,0.000870,0.000687,0.001328,0.001450,0.001266,0.001480,0.000702,0.002823,0.000839,0.002380,0.001495,0.008698,0.005142,0.000610,0.002457,0.000534,0.001709,0.000443,0.001511,0.000961,0.000854,0.000809,0.000214,0.001205,0.000549,0.000427,0.000244,0.001083,0.006134,0.000687,0.001892,0.000748,0.015991,0.001617,0.016403,0.004364,0.000824,0.000519,0.000381,0.000793,0.001770,0.001633,0.001144,0.004440,0.001343,0.000473,0.000656,0.000458,0.000488,0.000366,0.000381,0.000854,0.001022,0.001633,0.000412,0.002228,0.000534,0.001068,0.000412,0.002167,0.001129,0.000412,0.000412,0.000473,0.001862,0.001205,0.002197,0.002090,0.001389,0.001907,0.000687,0.002563,0.002182,0.012543,0.002411,0.021072,0.005951,0.000717,0.002991,0.000702,0.001587,0.000336,0.002151,0.001251,0.000900,0.001007,0.000351,0.001297,0.000381,0.000580,0.000534,0.001480,0.008392,0.000916,0.002045,0.001251,0.015533,0.002029,0.032242,0.007599,0.000687,0.000671,0.000687,0.001343,0.001190,0.002548,0.002106,0.007980,0.004288,0.001053,0.002502,0.001312,0.001068,0.000793,0.001434,0.002243,0.002991,0.005005,0.001129,0.007996,0.000977,0.002182,0.001648,0.008850,0.002869,0.001144,0.000900,0.001587,0.004395,0.002396,0.007446,0.007721,0.004547,0.004837,0.002197,0.009399,0.004883,0.022400,0.008423,0.136719
